"","geneSymbol","meanNormCts","1155","1156","1157","1158","1159","1160","1161","1162","1163","1164","1165","1166","1167","1168","1169","1170","1171","1172","1173","1174","1175","1176","1177","1178","1179","1180","1181","1182","1184","1185","1186","1187","1188","1189","1190","1191","1192","1193","1194","1195","1196","1197","1198","1199","1200","1201","1202","1203","1204","1205","1206","1207","1208","1209","1210","1211","1212","1213","1214","1215","1216","1217","1218","1219","1220","1221","1222","1223","1224","1225","1226","1227","1228"
"11","1810011O10Rik",105.465236780953,0.0269311426878914,0,0.00769983731255426,0.0345612308814651,0.0234792311698033,1.41266141329753,2.28551025409429,0,0,0,0.0209364557117189,0.981250494998041,0,0.0101679148208544,0.106345526430603,1.61259139504646,0.0549116413055861,0.00834423455180166,0,0.699009804142494,2.35450297713254,1.80563017692429,0.124270458101047,0.011543493142289,5.10927301095992,0,0.0486560075492641,0,0,0.323477689767125,0.676729934884397,1.55968694755959,2.57068391563796,0,0.0258808067036576,0.00771832678800547,0,1.31771282698272,0.709793335115248,2.13023856442071,0.0561506274306011,1.30030382717083,0.00791113772372834,1.32597433805907,0.392918579547464,0.0440331560160133,0.0176800151701537,0.543150283605904,0.0100009437880633,0.841521020592901,0,0,0,0.024958979516258,0,0,0,0,0.00321390597174215,0,1.69223075573081,0.0336076311526512,0.086730660149038,0,0.888246300316552,0.0145016495469585,0,0.00999703326418466,0.00704034914631414,1.66794053119789,0.0658665298425293,0.0132987787010236,0
"12","1810026J23Rik",20.4532971225116,0,0.100806423461854,0,3.70985160352311,0.745742458483268,0,0,0,0,0,0,0,0,0,0,0.0580051936314946,0,0.0425180872769154,0,0,0,0,0.549768389543291,0,0,0,0,0.059020596243731,0,0,0,0,0,2.81094826092156,0,0,0,0,0,0,0,0.0484180619915169,0,0,0.0176683808146151,1.16253503605853,0.0451491031677165,1.8111957289858,0,0,0,0,0.301335398983282,0.124305617291504,0.0309727016796978,0,5.27278488773427,2.62592851986594,0.612577629466825,0,0,0,0,1.53968366281463,0,0,0,0.147390868569831,2.25812779997534,0,0.311355303167239,0,0
"13","1810030O07Rik",35.3894336222982,0.422486125603743,1.43855467723392,1.2561249255391,0.15324357729553,0.394808542429241,0.0782803074160776,0.0614269822675828,0.0632824041694465,0.422192408146083,0,0.708624109138076,0.15168253043577,0,0.106329439548055,0,0.958392203824677,0.332213362589646,0.0366088521185903,0,0,0,0.522179803969859,0.394198448791392,0.325632476068258,0.20751048683129,0.19183786839068,0,0.0611355079627604,0.193509977870722,0.789146420741463,1.10798670819273,2.78015948103851,0,1.71347973373615,0.0449176337665015,0.0791341119229542,0.736816756449082,1.33835671536885,0.0951941872752537,0.500142501218224,0.108725571887402,2.01232295297547,0.477355460764721,0.0945661874412078,1.03651577194308,0.0899206686915346,0.550138399976734,0.041624510639358,1.36482948759389,1.01569670625569,0.389783897788169,0,0.407537957575827,0.0731423861525879,2.01201150456665,0.297240794841774,0,0.170836779257717,1.63349083695816,0.135600084587548,0.401110104387996,0.385300442753195,0.784360093975782,0.0645753190264408,0,5.17557012445805,0.293842545033147,0.216339996498324,0.0959976268659456,0.0749129031194978,0,0.0482593857011224,1.12353452229156
"14","2010107E04Rik",397.622987596408,1.42809879741819,2.16255533163014,0.774939761636646,0.112976005253801,0.247483683834955,0.205126790945243,0.798188875801657,0.266580352909333,0.348811615606607,0.202561258251027,0.0467794343628416,0.165032879814648,2.41745496413185,0.784294173817151,3.70848526233026,0.468921602833909,2.4693461958012,0.189041864037556,2.78738774370346,0.771733617943011,0.308380985386974,0.0141844927853846,2.54390301375686,0.370702901980865,0.522488895809857,2.0478853191299,0.163227880439625,0.391174112878527,0.112011813962173,0.068063738239137,0.217211196272159,0.148236069584188,0.147411272885139,0.151938192082481,0.230006523379206,0.106793267280473,0.122976835487548,0.191280414444864,0.427668662154906,0.039432993727883,0,0.0176217999389587,0.0658075002990288,0.259968652606445,0.193136729463251,1.34557016881828,0.258492414092465,0.127382068314461,0.695940474628433,0.127784277302936,0.372382369712275,1.61136169301078,0.392921616329634,2.25609285841844,0.126356512511045,0.057590459240322,0.964883001160127,1.83230617638852,0.197488798562484,0.856910591806319,0.49375662727078,1.39593258495566,3.04397435355985,0.120628964854374,0.882033382322684,1.06575492333682,0.079844368989667,0.0315815639605647,0.127137559823424,0.0329520611986704,0,0.0350084480438126,0.0103783850488372
"15","2310009B15Rik",7.48825256620199,0,0,0,0.295897441003186,0,0,0,0,0.640240947999208,0,0,1.29691647845727,1.19719428230825,1.62848445767545,0,1.3185076879441,0,0,0,0,0,0,0,1.57531904965039,0,0,0,0,0,0.0721792442746323,0,0,0,1.30703472684319,0,0,0,0,0,0,0,0,0.472193605732217,0,0.95782401607651,1.39881759834865,0,0.805460189375291,0.258149555693077,0.0713491360901419,0,0,0,0,0,0,0,0,1.27110349504643,0,2.1257167632693,5.74895945149383,0,0.0899264586314171,0.784049982481028,0,0,0,0.0961246181939931,0,0,0,0
"16","2310035C23Rik",20.5881437694778,0,0,0,0,0,0,0,0,0,0.529736343266116,0,0,0.30573627492645,0,0,0.0418968947013466,0,0,0,0.235617539364074,0,0.146891058693507,0,0,0,4.25559845933269,5.77227790869409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149724030735322,0,0,0,0,0,0,0,0.320812881121609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17","2310039H08Rik",14.626221426844,0,0,0,0,0,0.161791075043072,0,1.94399387209587,0,0,0,0,0,0.0717619753391147,0,0,0,0.0591142610804306,0,0,0.423298137179504,0,0,0.366960929749346,0.121527830650743,0,0,1.15464174257396,0.716601788771777,0,2.0523866000731,1.53717329711101,0,1.61765419133342,0,0.826682976117484,0,0.0801125865449938,0,2.54131150338507,0,0.894605692141632,0.0560966183162277,0.284758466326988,0.072714442295204,0,0.122884310539402,0.0303600129728138,0.0706079237565192,0.951911124837901,0.0566241705708742,0,0,0.17099174255525,0.448008374941321,5.26178742715233,0.295136687307981,0.680598947512584,0.0230157622484503,0.874769857585378,0.283610821528674,1.01412031024707,0,1.47410800424345,1.02499158267058,0.101442751030319,0,1.13969621304562,0.0983499745166625,0,0,3.0609661311218,0
"18","2310057M21Rik",28.6155428418822,0,0,0,0,0,0,0,1.43842942075442,0,0,0,0,5.33082905022849,0,0,0,4.73303954554754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126507026540926,0,0,0.0155976783042954,0,0,2.44898172440423,1.31145285354614,0,0.0899271026077995,0,0,0,0,0,0.0102101859071137,0,0,0,0,0,0,0,0,0.500477560852765,0,0,0,0
"19","2410015M20Rik",75.2634239385912,2.05646129740635,3.29442125442344,0.677985410978504,0.0162464339254421,0.111660872238269,0.111991454782577,0.0276148772637347,0.320809624226531,0.530680057309965,0,0.0147007343281059,0.545037554822755,0.716503594597528,1.27337373014783,3.53758378612668,0.814037211265294,3.94034846300902,0.155483286194977,0.519910938599684,1.04800331308265,2.08645224115515,0.900340186601906,0.0881784203562613,0.564062952596192,0,2.39659177609079,0.604742236741692,1.61070076506294,0.015827005850082,0.0718228979892089,0.186673261756891,0.776990612530723,0.271036900406456,0.0233241733986825,0.663015126221489,0.522033287749954,0,0.308682420107681,0.134103553300041,0.28061230676036,0,0.0525557612465679,0,0.728813061996626,0.603153626524789,1.14795715082613,0.0247142052940131,0.511657356095365,0.938304590737951,0.51984678137337,0.0111793599651389,0.20622191862397,0,0.0688865729027603,0.0169164786735629,0,0.420301597314254,0,1.03124892416126,0.18271247193334,0.852103353575986,2.18071766185374,1.76029691939784,0.774244183968173,1.34322087060752,0.0202801548534463,0.239247997479945,0.0139892610609849,0,0,0.177493502750615,0,0.267146342432432
"20","2410089E03Rik",24.363599335647,0,0,0.0706598946847638,0.27489499880071,0,0,2.5107096335387,0.0305048545745626,0.228584472787814,0.676636272640887,0.676053877717752,0.0528592420960417,0.189156072919382,0.545225667531277,0,0.0175846852824326,0.630942408239714,0.0706899347161408,0.200279781021,0,0.268681878308936,0,0,0.591177651662217,0.0754345932225649,0.141362442916892,0,0,0.214077073812821,0.0226657067240109,0.0448995206738021,1.37462818084884,0,0.435566721296628,0,0,0,1.23769910640035,5.20704528862383,0,0.119277921367496,0,0.131207814644453,0.0187760129348621,0.0149650510771571,0.0946259578589055,0.0379972906946351,0.107938431736031,0,2.17958318613538,0.518590369545831,0,0,0,0,0,0,0,2.52326985474154,0.7677501580752,1.45030024054769,1.60429279483397,0.18155841693919,0.439165415573497,0.180323653457849,0.0628100164798214,0.0331126586526473,2.07496839007088,0.0602656376280793,3.07495303404668,0,0,0
"21","2510009E07Rik",24.4297122433498,0,0,0,2.17755294887916,0,1.47315719209894,0,0,0.228012270562446,0.179663678766579,2.0658764124332,0.673993863852129,0.17900687416995,0,0,0.0958506201889865,0.223402198156462,0,0,0,0,0,0,0,0.0739821065754303,0,2.62826186200503,0,0,0.617931217486564,0,0,0,0,0.0732663326214344,0,0,0,0,0.163845962426503,0,0,0,0,3.78687697076975,0.618408839738829,0,0,0.042687156757885,0.0222475062850911,0.034167518233402,0,0,4.63701126173159,0,0,0,0,0,0,0.152483677496737,1.73992861693843,0,0.306345337915119,3.90553613512204,0,0.096887393592107,0,0.850013019182621,0,0,0,1.79397518214966
"22","2610507B11Rik",51.935098894623,1.19142988204708,0.0405447760493631,0.0500523935576312,0.233987870897691,1.35952638347824,0.863015312024396,0,0,0.121768986251064,0.249432689411992,0,0.295827231848696,3.62897193106039,0.0224517666216127,1.23450585689797,0.530786157575938,0.360891826338987,0.519711790256148,0.418412723847129,0.110932926346233,1.80604005492135,0.888643617229422,0.13740086427893,0.0130786676960848,4.28883544604799,0.138425982666163,0.036604298429396,0.80213831721634,0.941417268092638,0.687341265630204,0.592264141268266,0.165580103949813,0.0689605676894852,1.45119580690534,1.9344403523357,0.106941364594607,0,0.132886891005674,0.133143503577947,0,0.387779975116847,1.42355407027472,0.195549376007853,1.1938339856972,2.26351354152008,0.214946761555294,0,0.925786039727042,0,1.39942552076032,0.63449037123987,0.60369173305378,0.056476726514051,2.71083233613895,0.455884018039097,0.130217011084292,0.156527634279519,0.148159309262006,0.0621659206285606,1.07250321433066,0.194350490860588,0.953606272215161,0.105531361621454,0.103245221164649,0.0874047667212964,0.0644028850989163,1.0101316900919,0,1.93764896591817,0.14167102130795,0.391306204622607,0.057390493180724,0.379042680557099
"23","2700049A03Rik",51.6166049625408,0,0,0,0.0236286490101438,0,0,0,0.145524209072454,0,0.0878265081024592,0,0,0.0874952535581094,0,0,0.196994974811355,0,0,0.0980049900021441,0,0,0,0.126842573042385,0.897039735681282,0,0,0,0,0.272938597674731,0.250811609921529,0,0.897401052192488,0,0.728926935073831,0,0,0.296876045572378,2.167474631434,0.085251905896863,0,0.0573408586497314,0.844136216506903,0,0.00889293907647886,0.0140200888593929,0,0,0.708707953003171,0.0203609860341775,0.680880825661609,0,0,0,0,0,0.10893565378146,0.0306061959441478,0.118235103052687,0.0195887360236151,2.576536488946,0,0,5.84538063415408,0,0,0.0294766156836764,0.0312790157037375,0.123519145468775,0,0,0.131519533885171,0,1.53154191750577
"24","2700060E02Rik",107.13760655863,1.25229775521613,0.0776063970161305,0.527226547875145,0.234169409616009,0.633381637549276,0.13447463012499,0.0947499309072747,0.588343350105792,0.0941421215450451,0.696831070718563,0.356768219996423,0.150052956642139,0.905097925568659,0.636274149685684,0,0.675445158569369,0.246991610666417,0.722004471720932,4.12392296639513,2.51758230241018,2.25841761739759,0.116420921156641,0,0.267976681852398,3.67575880102017,1.01745897620747,0.812961950376801,0.0272206569805315,0.587841106452306,0.10782446533856,0.269211473904024,0.328977388900898,0.0558942306863824,0.11494709358168,2.04910067602756,0.673461416786031,0.0914987661686836,0.46907931210325,0.974573668383399,0.0751836704398771,0,0,1.31513954808657,0.725155240118916,0.715325508682333,0.245469701680263,0.0241479076616638,0.323209088029207,0.565746079047078,0.358231308532106,2.43151435911768,0.845367592548611,0.833047107204371,0.253784405027957,0.342536245882107,1.36238632311529,0,0,1.193214144752,0.566365830371321,0.483654413894385,1.21152836543885,0.722645538428388,0.384581993639558,1.27921568411327,0.00284209065413348,0.331362316539783,0.474731712959524,0.0897721045475234,1.25561380878451,0.0384005649081029,0.236120134167231,0.518657689041602
"25","2810417H13Rik",64.8801398601925,0.0900159562082478,0.52788048055582,3.28009573938169,0.0379671707829112,0.0609581188438905,0.0677913448423943,0,0.0209006320364387,0,0.0364088287566584,0.0235060426633446,2.1356658376892,0.137470756368516,0,0,0.0278125710171711,0.113021351726699,0,0.0785183722709265,0.288795986541165,0,0.0177164833096899,0.116815909976979,1.53471255306507,0.267700732639821,0,0,1.24748786324351,2.43844536375002,0.0674182008258791,0.156620479385081,0.338745073267955,0.483911421387314,0.0342129389727171,0.0419606517169171,0.0147493279813978,0.325367895183661,0.437537185925392,2.7597258404508,0.0678592963856089,0,0.330675421894779,0.0330725179673911,0.115084827930744,0.0947923072603134,0,0.0290517452285367,0.165837342553417,0.897822940357617,0.160711665787739,0.919058682255778,0.0928716366952939,0.0281822621258958,0.122211210916096,0.124991075129797,0.513280869492004,5.23531902006122,0.341240046938847,0.19274866918356,0.181514548999871,0.260978394510515,0.1160989288837,0,0,1.74715531081908,0,0.0412376847169161,0.0532737302181814,0.118081863240972,0.049698755448865,0.207667891605435,1.0041154927629,0.116167508973868
"26","2810474O19Rik",163.556145347334,0.0884132143465227,0.0283149152999916,0.104015677112022,1.03425811759748,0.124871786988771,0.32217299841143,0.0127731887701228,0.0093656117138899,4.19899562315972,0.354979895499025,0.030099704352991,0.255738519031439,0.0558394578169536,0.019746759216283,0.0694654828161736,0.209616622321655,0.0704342010212312,0.222649930973365,0.1275530866663,0.0652637081707821,0.890498451621432,0.0830281718403728,0.0419961738164349,1.03175443596849,2.67711541597306,0.0488344265056578,0.0275554902365557,1.14851764970683,0.212823392688496,0.0292895806144398,2.09388520945999,0.277652955195548,1.89773229633905,0.0038492265645363,0.00568268944215668,0.0221399408893002,0.100448014961517,1.1580883678026,0.439033320130721,0.237420833145084,0.147228748598056,0.248939986851537,0,0.587641778915662,1.66600091396471,0.851466206018739,0.213088251820267,0.228460155489821,0.0663986124566826,0.0103130366203512,0.0113296236838103,0.106356263382737,2.57381622470554,2.22316231942555,2.35264878115709,0.161566201523274,2.48866046507895,3.20071569153582,0.337393847355825,0.0325906864019796,0.165581467931722,0.0475699978075529,0.0396677803364536,0.602711710670597,0.0570647811312758,0.0636308613397066,0.115094726544538,2.3596508121908,0.5221425518633,0.117241035425278,0.0848390162583942,0.321773700036752,0.0579067556698667
"27","3110035E14Rik",17.020265226726,0,0,0,0,0.0715358827484487,0,0,0,0,0,2.75526266884043,0,0.250492773968405,0,0,0.355431490186297,0,0,0,1.32319860874473,0,0.187127275169063,0,0,1.14299505309933,0,0,0.202315127493045,0,0,0,1.93099425356399,0.185342690998847,0.100401390053267,0,0,0,0,0,0,0,0,0,0.177930059154084,0.103044261737131,0.132274442931477,0,0.0261280396912425,0,0,0,0,0,5.86568079509572,0,0,0,0,0,0.0171248553035667,0.0931164791208952,0,0,1.71897151401866,0.3266600881576,0,0.449512393157198,0.119254950677204,0,0,0,0,0
"28","3110043O21Rik",25.5726847287428,0,0,0.363909044924209,0.363288450573514,0,0,0,0,0,0,0,0,0.813277852354583,0,0,0.565339972819116,0,0,5.76788775075924,0.0995176279701721,0.299120872248077,0,0,0,0,1.36135465262561,0,0,0,0.0215121549538771,0,0,0,0,0.783774724822977,0,0,0,0,0,0,0,0,0.36406319844331,1.03516396043934,0.797307936649898,0,1.08681919441457,0.0408059757725363,0,0,0,0,0,2.34940213745434,0,0,0.229447988681538,0,0,0,0.158608778401431,0,1.50875699141006,0,0,2.33568182940257,0,0.608382588752505,0.0214341158171799,0,0.0540734016966186,1.00742015470233
"29","3425401B19Rik",10.1458034122204,5.51506065048952,0,0.0876421830568253,0,0,0,0,0,2.23895212553672,0,0,0,2.41692792237592,0,0,0.275026384479129,0,0,0,0,0,0,0.697666464043038,0,0,0,0,0,0,0.0596946700127163,0,0,0,0,0,0,0,0,0,0,0.333934300451125,0,0,0,0,0,0,0,0,0,0.0930161971952293,0,0,4.16471138867301,0,0.486640134326369,0,0,0,0,0,0.32690025484912,0,0,0.167638803179242,0,0,0,0,0,1.02339191715677,0,0.26196166135204
"30","4921524J17Rik",49.5616911419367,0,0.0837022781537967,0,0.881809176706543,0.793449602735448,0.541307532973489,0.0822867286483235,0.262543668568191,0,0.297245597549049,0,0.150652106851332,0,0.0215515528090429,0.217583637851782,0.358592944167465,3.99480489218828,0.318306712501226,2.76199597374883,0,1.07514202154219,0.0450339437984231,0.896392793833025,0,0.108101253688001,0,0.0346810309740084,0.0961698960801963,0.0160219716634723,0.0867992452671812,0.210798123253885,0.529950020644067,0.0445832935782848,0.680111433652085,0.0365791570806093,0.0485777810698052,1.13078153104619,0.127871761047165,0,0.236153551069151,1.03961558620239,0.75716578763163,0,0,0.0645602231776235,0,0,0.358874797652462,0.950512548821805,0.668867315171879,0,0.20860027018931,0.0273975513799005,0.103355301931088,0.874100971794927,0,4.77227246886493,0.439132999937515,0.0136287886351529,0,0.706583202134736,0,0,0,1.98008676488071,0.255172805201619,0.309965084733086,2.26386264375002,1.18269061038856,0.0221137918553109,1.13280801279059,1.47173949336789,0.530139444730717
"31","4930402H24Rik",85.6977136364489,0.407263699838372,0.0267049967021634,0.0830533541272258,0.565170578101644,0.381196926018893,1.91286268308816,0.0296637678851207,0.0381331719446087,0.0771715237864514,0.558196963574884,0.0227129385511526,0.257315677940182,0.345551467461188,0.0933761578859325,0.132834902897518,0.989181539324904,3.18029328620133,0.0547872947867373,0.12156910852259,0.070528111005936,1.31376707115266,2.05474625653966,0,1.86062159564688,0.0409345531695661,1.01890855665424,2.43254023735433,0.0290988138718212,0.0585940896297014,0.78522005604577,0.20856519334031,1.23116397024938,0.141212060868071,0.302833548205346,0.258512407921172,0,0.201691853059678,0.204908913965438,0.0191617801398762,1.20102059395836,0,0.315995992490402,0,0.703387102719385,0.13845111759847,0.470719045846492,0.0473486226631052,0.50913257151051,0.134637640779781,0.104138758124778,0.126562493329333,0.158782075493506,3.12186717028604,0.0912831573595067,0.162438416873695,2.53355331493581,0.117720858850476,0.0844819181536694,0.021745708552665,0.0687378359992597,0.735738070426214,4.47348006971429,0,0.177657561151321,1.54051823590289,0.0431198398321357,0.030317326740626,0.139153756850511,1.4590145596965,0.0920219764499153,0,0.0498175035159959,0.51637586377226
"32","5031439G07Rik",34.2183944403607,0.0814419989116396,0,0,0,0,0,0,0.021785480347465,0,0.0667311345954247,0.124471083315774,0,0,0,0,0.102410899827397,0,0,0,0,0,0,0,0,0,0,0.0251988452842416,0,0.530879619177887,0,0.69466890025921,0.46276777155893,0,0,0,0,0,0.0174992988420088,0.243239094771076,0.5994969078009,6.08816477754697,0,0.0242451883834598,0.0266639704888941,0.0725267906158192,0,0.0271564069684399,0.0259934447448753,0,0,0,0,0,0,0.615244055006135,0,0,0,0,0,1.71439579455381,0,0.131570405120572,0.46468616026949,0,0,0.136434242950738,0,0,0,0,0,0
